seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl
chr12,ENSEMBL,exon,113291523,113291608,.,+,.,ENSG00000274822.1,miRNA,MIR6762,3,GENCODE_Primary,ENST00000613340.1,miRNA,MIR6762-201,1,ENSE00003730306.1,NA,,HGNC:50168,,,,,
chr12,ENSEMBL,gene,116148560,116148654,.,-,.,ENSG00000207967.1,miRNA,MIR620,3,,,,,,,,,HGNC:32876,,,,,
chr12,ENSEMBL,transcript,116148560,116148654,.,-,.,ENSG00000207967.1,miRNA,MIR620,3,GENCODE_Primary,ENST00000385232.1,miRNA,MIR620-201,,,NA,,HGNC:32876,,,,,
chr12,ENSEMBL,exon,116148560,116148654,.,-,.,ENSG00000207967.1,miRNA,MIR620,3,GENCODE_Primary,ENST00000385232.1,miRNA,MIR620-201,1,ENSE00001500238.1,NA,,HGNC:32876,,,,,
chr12,ENSEMBL,gene,116428252,116428318,.,-,.,ENSG00000264037.1,miRNA,MIR4472-2,3,,,,,,,,,HGNC:41752,,,,,
chr12,ENSEMBL,transcript,116428252,116428318,.,-,.,ENSG00000264037.1,miRNA,MIR4472-2,3,GENCODE_Primary,ENST00000582069.1,miRNA,MIR4472-2-201,,,NA,,HGNC:41752,,,,,
chr12,ENSEMBL,exon,116428252,116428318,.,-,.,ENSG00000264037.1,miRNA,MIR4472-2,3,GENCODE_Primary,ENST00000582069.1,miRNA,MIR4472-2-201,1,ENSE00002699099.1,NA,,HGNC:41752,,,,,
chr12,ENSEMBL,gene,119713634,119713724,.,-,.,ENSG00000283768.1,miRNA,MIR1178,3,,,,,,,,,HGNC:35259,,,,,
chr12,ENSEMBL,transcript,119713634,119713724,.,-,.,ENSG00000283768.1,miRNA,MIR1178,3,GENCODE_Primary,ENST00000408396.1,miRNA,MIR1178-201,,,NA,,HGNC:35259,,,,,
chr12,ENSEMBL,exon,119713634,119713724,.,-,.,ENSG00000283768.1,miRNA,MIR1178,3,GENCODE_Primary,ENST00000408396.1,miRNA,MIR1178-201,1,ENSE00001565031.1,NA,,HGNC:35259,,,,,
chr12,ENSEMBL,gene,120155434,120155499,.,-,.,ENSG00000266704.1,miRNA,MIR4498,3,,,,,,,,,HGNC:41838,,,,,
chr12,ENSEMBL,transcript,120155434,120155499,.,-,.,ENSG00000266704.1,miRNA,MIR4498,3,GENCODE_Primary,ENST00000577599.1,miRNA,MIR4498-201,,,NA,,HGNC:41838,,,,,
chr12,ENSEMBL,exon,120155434,120155499,.,-,.,ENSG00000266704.1,miRNA,MIR4498,3,GENCODE_Primary,ENST00000577599.1,miRNA,MIR4498-201,1,ENSE00002700090.1,NA,,HGNC:41838,,,,,
chr12,ENSEMBL,gene,120723193,120723266,.,+,.,ENSG00000284143.1,miRNA,MIR4700,3,,,,,,,,,HGNC:41806,,,,,
chr12,ENSEMBL,transcript,120723193,120723266,.,+,.,ENSG00000284143.1,miRNA,MIR4700,3,GENCODE_Primary,ENST00000578311.1,miRNA,MIR4700-201,,,NA,,HGNC:41806,,,,,
chr12,ENSEMBL,exon,120723193,120723266,.,+,.,ENSG00000284143.1,miRNA,MIR4700,3,GENCODE_Primary,ENST00000578311.1,miRNA,MIR4700-201,1,ENSE00002722582.1,NA,,HGNC:41806,,,,,
chr12,ENSEMBL,gene,121444273,121444352,.,-,.,ENSG00000284402.1,miRNA,MIR7107,3,,,,,,,,,HGNC:50006,,,,,
chr12,ENSEMBL,transcript,121444273,121444352,.,-,.,ENSG00000284402.1,miRNA,MIR7107,3,GENCODE_Primary,ENST00000611489.1,miRNA,MIR7107-201,,,NA,,HGNC:50006,,,,,
chr12,ENSEMBL,exon,121444273,121444352,.,-,.,ENSG00000284402.1,miRNA,MIR7107,3,GENCODE_Primary,ENST00000611489.1,miRNA,MIR7107-201,1,ENSE00003711551.1,NA,,HGNC:50006,,,,,
chr12,ENSEMBL,gene,123010667,123010728,.,-,.,ENSG00000265526.1,miRNA,MIR4304,3,,,,,,,,,HGNC:38276,,,,,
chr12,ENSEMBL,transcript,123010667,123010728,.,-,.,ENSG00000265526.1,miRNA,MIR4304,3,GENCODE_Primary,ENST00000580964.1,miRNA,MIR4304-201,,,NA,,HGNC:38276,,,,,
chr12,ENSEMBL,exon,123010667,123010728,.,-,.,ENSG00000265526.1,miRNA,MIR4304,3,GENCODE_Primary,ENST00000580964.1,miRNA,MIR4304-201,1,ENSE00002691877.1,NA,,HGNC:38276,,,,,
chr12,ENSEMBL,gene,123364764,123364843,.,-,.,ENSG00000284425.1,miRNA,MIR8072,3,,,,,,,,,HGNC:50174,,,,,
chr12,ENSEMBL,transcript,123364764,123364843,.,-,.,ENSG00000284425.1,miRNA,MIR8072,3,GENCODE_Primary,ENST00000614241.1,miRNA,MIR8072-201,,,NA,,HGNC:50174,,,,,
chr12,ENSEMBL,exon,123364764,123364843,.,-,.,ENSG00000284425.1,miRNA,MIR8072,3,GENCODE_Primary,ENST00000614241.1,miRNA,MIR8072-201,1,ENSE00003734142.1,NA,,HGNC:50174,,,,,
chr12,ENSEMBL,gene,123536409,123536534,.,+,.,ENSG00000266655.1,miRNA,MIR3908,3,,,,,,,,,HGNC:38991,,,,,
chr12,ENSEMBL,transcript,123536409,123536534,.,+,.,ENSG00000266655.1,miRNA,MIR3908,3,GENCODE_Primary,ENST00000579798.1,miRNA,MIR3908-201,,,NA,,HGNC:38991,,,,,
chr12,ENSEMBL,exon,123536409,123536534,.,+,.,ENSG00000266655.1,miRNA,MIR3908,3,GENCODE_Primary,ENST00000579798.1,miRNA,MIR3908-201,1,ENSE00002715241.1,NA,,HGNC:38991,,,,,
chr12,ENSEMBL,gene,124337181,124337242,.,-,.,ENSG00000275967.1,miRNA,MIR6880,3,,,,,,,,,HGNC:50187,,,,,
chr12,ENSEMBL,transcript,124337181,124337242,.,-,.,ENSG00000275967.1,miRNA,MIR6880,3,GENCODE_Primary,ENST00000622851.1,miRNA,MIR6880-201,,,NA,,HGNC:50187,,,,,
chr12,ENSEMBL,exon,124337181,124337242,.,-,.,ENSG00000275967.1,miRNA,MIR6880,3,GENCODE_Primary,ENST00000622851.1,miRNA,MIR6880-201,1,ENSE00003725492.1,NA,,HGNC:50187,,,,,
chr12,ENSEMBL,gene,124915547,124915659,.,+,.,ENSG00000265345.1,miRNA,MIR5188,3,,,,,,,,,HGNC:43502,,,,,
chr12,ENSEMBL,transcript,124915547,124915659,.,+,.,ENSG00000265345.1,miRNA,MIR5188,3,GENCODE_Primary,ENST00000583467.1,miRNA,MIR5188-201,,,NA,,HGNC:43502,,,,,
chr12,ENSEMBL,exon,124915547,124915659,.,+,.,ENSG00000265345.1,miRNA,MIR5188,3,GENCODE_Primary,ENST00000583467.1,miRNA,MIR5188-201,1,ENSE00002720206.1,NA,,HGNC:43502,,,,,
chr12,ENSEMBL,gene,128244506,128244573,.,+,.,ENSG00000265061.1,miRNA,ENSG00000265061,3,,,,,,,,,,,,,,
chr12,ENSEMBL,transcript,128244506,128244573,.,+,.,ENSG00000265061.1,miRNA,ENSG00000265061,3,GENCODE_Primary,ENST00000577260.1,miRNA,ENST00000577260,,,NA,,,,,,,
chr12,ENSEMBL,exon,128244506,128244573,.,+,.,ENSG00000265061.1,miRNA,ENSG00000265061,3,GENCODE_Primary,ENST00000577260.1,miRNA,ENST00000577260,1,ENSE00002734714.1,NA,,,,,,,
chr12,ENSEMBL,gene,128294092,128294178,.,+,.,ENSG00000265635.1,miRNA,MIR3612,3,,,,,,,,,HGNC:38951,,,,,
chr12,ENSEMBL,transcript,128294092,128294178,.,+,.,ENSG00000265635.1,miRNA,MIR3612,3,GENCODE_Primary,ENST00000579753.1,miRNA,MIR3612-201,,,NA,,HGNC:38951,,,,,
chr12,ENSEMBL,exon,128294092,128294178,.,+,.,ENSG00000265635.1,miRNA,MIR3612,3,GENCODE_Primary,ENST00000579753.1,miRNA,MIR3612-201,1,ENSE00002699201.1,NA,,HGNC:38951,,,,,
chr12,ENSEMBL,gene,132581997,132582061,.,+,.,ENSG00000277052.1,miRNA,MIR6763,3,,,,,,,,,HGNC:50139,,,,,
chr12,ENSEMBL,transcript,132581997,132582061,.,+,.,ENSG00000277052.1,miRNA,MIR6763,3,GENCODE_Primary,ENST00000612332.1,miRNA,MIR6763-201,,,NA,,HGNC:50139,,,,,
chr12,ENSEMBL,exon,132581997,132582061,.,+,.,ENSG00000277052.1,miRNA,MIR6763,3,GENCODE_Primary,ENST00000612332.1,miRNA,MIR6763-201,1,ENSE00003729725.1,NA,,HGNC:50139,,,,,
chr13,ENSEMBL,gene,20433778,20433846,.,-,.,ENSG00000263978.1,miRNA,MIR4499,3,,,,,,,,,HGNC:41739,,,,,
chr13,ENSEMBL,transcript,20433778,20433846,.,-,.,ENSG00000263978.1,miRNA,MIR4499,3,GENCODE_Primary,ENST00000584834.1,miRNA,MIR4499-201,,,NA,,HGNC:41739,,,,,
chr13,ENSEMBL,exon,20433778,20433846,.,-,.,ENSG00000263978.1,miRNA,MIR4499,3,GENCODE_Primary,ENST00000584834.1,miRNA,MIR4499-201,1,ENSE00002710125.1,NA,,HGNC:41739,,,,,
chr13,ENSEMBL,gene,24162416,24162504,.,+,.,ENSG00000252695.1,miRNA,MIR2276,3,,,,,,,,,HGNC:37313,,,,,
chr13,ENSEMBL,transcript,24162416,24162504,.,+,.,ENSG00000252695.1,miRNA,MIR2276,3,GENCODE_Primary,ENST00000516886.1,miRNA,MIR2276-201,,,NA,,HGNC:37313,,,,,
chr13,ENSEMBL,exon,24162416,24162504,.,+,.,ENSG00000252695.1,miRNA,MIR2276,3,GENCODE_Primary,ENST00000516886.1,miRNA,MIR2276-201,1,ENSE00002089163.1,NA,,HGNC:37313,,,,,
chr13,ENSEMBL,gene,39664034,39664135,.,-,.,ENSG00000264171.1,miRNA,MIR4305,3,,,,,,,,,HGNC:38301,,,,,
chr13,ENSEMBL,transcript,39664034,39664135,.,-,.,ENSG00000264171.1,miRNA,MIR4305,3,GENCODE_Primary,ENST00000583252.1,miRNA,MIR4305-201,,,NA,,HGNC:38301,,,,,
chr13,ENSEMBL,exon,39664034,39664135,.,-,.,ENSG00000264171.1,miRNA,MIR4305,3,GENCODE_Primary,ENST00000583252.1,miRNA,MIR4305-201,1,ENSE00002731887.1,NA,,HGNC:38301,,,,,
chr13,ENSEMBL,gene,40727828,40727875,.,-,.,ENSG00000211491.2,miRNA,MIR320D1,3,,,,,,,,,HGNC:35386,,,,,
chr13,ENSEMBL,transcript,40727828,40727875,.,-,.,ENSG00000211491.2,miRNA,MIR320D1,3,GENCODE_Primary,ENST00000390157.2,miRNA,MIR320D1-201,,,NA,,HGNC:35386,,,,,
chr13,ENSEMBL,exon,40727828,40727875,.,-,.,ENSG00000211491.2,miRNA,MIR320D1,3,GENCODE_Primary,ENST00000390157.2,miRNA,MIR320D1-201,1,ENSE00001808828.1,NA,,HGNC:35386,,,,,
chr13,ENSEMBL,gene,40810766,40810861,.,+,.,ENSG00000207652.1,miRNA,MIR621,3,,,,,,,,,HGNC:32877,,,,,
chr13,ENSEMBL,transcript,40810766,40810861,.,+,.,ENSG00000207652.1,miRNA,MIR621,3,GENCODE_Primary,ENST00000384919.1,miRNA,MIR621-201,,,NA,,HGNC:32877,,,,,
chr13,ENSEMBL,exon,40810766,40810861,.,+,.,ENSG00000207652.1,miRNA,MIR621,3,GENCODE_Primary,ENST00000384919.1,miRNA,MIR621-201,1,ENSE00001499926.1,NA,,HGNC:32877,,,,,
chr13,ENSEMBL,gene,41101019,41101100,.,-,.,ENSG00000264226.1,miRNA,MIR3168,3,,,,,,,,,HGNC:38249,,,,,
chr13,ENSEMBL,transcript,41101019,41101100,.,-,.,ENSG00000264226.1,miRNA,MIR3168,3,GENCODE_Primary,ENST00000577639.1,miRNA,MIR3168-201,,,NA,,HGNC:38249,,,,,
chr13,ENSEMBL,exon,41101019,41101100,.,-,.,ENSG00000264226.1,miRNA,MIR3168,3,GENCODE_Primary,ENST00000577639.1,miRNA,MIR3168-201,1,ENSE00002716098.1,NA,,HGNC:38249,,,,,
chr13,ENSEMBL,gene,41568286,41568395,.,-,.,ENSG00000284584.1,miRNA,MIR5006,3,,,,,,,,,HGNC:43495,,,,,
chr13,ENSEMBL,transcript,41568286,41568395,.,-,.,ENSG00000284584.1,miRNA,MIR5006,3,GENCODE_Primary,ENST00000583027.1,miRNA,MIR5006-201,,,NA,,HGNC:43495,,,,,
chr13,ENSEMBL,exon,41568286,41568395,.,-,.,ENSG00000284584.1,miRNA,MIR5006,3,GENCODE_Primary,ENST00000583027.1,miRNA,MIR5006-201,1,ENSE00002720721.1,NA,,HGNC:43495,,,,,
chr13,ENSEMBL,gene,44196129,44196200,.,-,.,ENSG00000276319.1,miRNA,MIR8079,3,,,,,,,,,HGNC:50021,,,,,
chr13,ENSEMBL,transcript,44196129,44196200,.,-,.,ENSG00000276319.1,miRNA,MIR8079,3,GENCODE_Primary,ENST00000610873.1,miRNA,MIR8079-201,,,NA,,HGNC:50021,,,,,
chr13,ENSEMBL,exon,44196129,44196200,.,-,.,ENSG00000276319.1,miRNA,MIR8079,3,GENCODE_Primary,ENST00000610873.1,miRNA,MIR8079-201,1,ENSE00003725770.1,NA,,HGNC:50021,,,,,
chr13,ENSEMBL,gene,49996415,49996501,.,-,.,ENSG00000264864.1,miRNA,MIR3613,3,,,,,,,,,HGNC:38964,,,,,
chr13,ENSEMBL,transcript,49996415,49996501,.,-,.,ENSG00000264864.1,miRNA,MIR3613,3,GENCODE_Primary,ENST00000579844.1,miRNA,MIR3613-201,,,NA,,HGNC:38964,,,,,
chr13,ENSEMBL,exon,49996415,49996501,.,-,.,ENSG00000264864.1,miRNA,MIR3613,3,GENCODE_Primary,ENST00000579844.1,miRNA,MIR3613-201,1,ENSE00002685139.1,NA,,HGNC:38964,,,,,
chr13,ENSEMBL,gene,50048973,50049061,.,-,.,ENSG00000208006.1,miRNA,MIR16-1,3,,,,,,,,,HGNC:31545,,,,,
chr13,ENSEMBL,transcript,50048973,50049061,.,-,.,ENSG00000208006.1,miRNA,MIR16-1,3,GENCODE_Primary,ENST00000385271.1,miRNA,MIR16-1-201,,,NA,,HGNC:31545,,,,,
chr13,ENSEMBL,exon,50048973,50049061,.,-,.,ENSG00000208006.1,miRNA,MIR16-1,3,GENCODE_Primary,ENST00000385271.1,miRNA,MIR16-1-201,1,ENSE00001500277.1,NA,,HGNC:31545,,,,,
chr13,ENSEMBL,gene,50049119,50049201,.,-,.,ENSG00000283785.1,miRNA,MIR15A,3,,,,,,,,,HGNC:31543,,,,,
chr13,ENSEMBL,transcript,50049119,50049201,.,-,.,ENSG00000283785.1,miRNA,MIR15A,3,GENCODE_Primary,ENST00000607334.3,miRNA,MIR15A-201,,,NA,,HGNC:31543,,,,,
chr13,ENSEMBL,exon,50049119,50049201,.,-,.,ENSG00000283785.1,miRNA,MIR15A,3,GENCODE_Primary,ENST00000607334.3,miRNA,MIR15A-201,1,ENSE00003698551.3,NA,,HGNC:31543,,,,,
chr13,ENSEMBL,gene,51348567,51348639,.,-,.,ENSG00000266072.1,miRNA,MIR5693,3,,,,,,,,,HGNC:43499,,,,,
chr13,ENSEMBL,transcript,51348567,51348639,.,-,.,ENSG00000266072.1,miRNA,MIR5693,3,GENCODE_Primary,ENST00000577722.1,miRNA,MIR5693-201,,,NA,,HGNC:43499,,,,,
chr13,ENSEMBL,exon,51348567,51348639,.,-,.,ENSG00000266072.1,miRNA,MIR5693,3,GENCODE_Primary,ENST00000577722.1,miRNA,MIR5693-201,1,ENSE00002711200.1,NA,,HGNC:43499,,,,,
chr13,ENSEMBL,gene,51552589,51552667,.,+,.,ENSG00000266611.1,miRNA,MIR4703,3,,,,,,,,,HGNC:41817,,,,,
chr13,ENSEMBL,transcript,51552589,51552667,.,+,.,ENSG00000266611.1,miRNA,MIR4703,3,GENCODE_Primary,ENST00000577728.1,miRNA,MIR4703-201,,,NA,,HGNC:41817,,,,,
chr13,ENSEMBL,exon,51552589,51552667,.,+,.,ENSG00000266611.1,miRNA,MIR4703,3,GENCODE_Primary,ENST00000577728.1,miRNA,MIR4703-201,1,ENSE00002733085.1,NA,,HGNC:41817,,,,,
chr13,ENSEMBL,gene,52810050,52810140,.,+,.,ENSG00000211579.2,miRNA,MIR759,3,,,,,,,,,HGNC:37307,,,,,
chr13,ENSEMBL,transcript,52810050,52810140,.,+,.,ENSG00000211579.2,miRNA,MIR759,3,GENCODE_Primary,ENST00000390224.2,miRNA,MIR759-201,,,NA,,HGNC:37307,,,,,
chr13,ENSEMBL,exon,52810050,52810140,.,+,.,ENSG00000211579.2,miRNA,MIR759,3,GENCODE_Primary,ENST00000390224.2,miRNA,MIR759-201,1,ENSE00001507651.2,NA,,HGNC:37307,,,,,
chr13,ENSEMBL,gene,54311972,54312048,.,-,.,ENSG00000283126.1,miRNA,MIR1297,3,,,,,,,,,HGNC:35289,,,,,
chr13,ENSEMBL,transcript,54311972,54312048,.,-,.,ENSG00000283126.1,miRNA,MIR1297,3,GENCODE_Primary,ENST00000637311.1,miRNA,MIR1297-201,,,NA,,HGNC:35289,,,,,
chr13,ENSEMBL,exon,54311972,54312048,.,-,.,ENSG00000283126.1,miRNA,MIR1297,3,GENCODE_Primary,ENST00000637311.1,miRNA,MIR1297-201,1,ENSE00003792286.1,NA,,HGNC:35289,,,,,
chr13,ENSEMBL,gene,55174454,55174548,.,+,.,ENSG00000264387.1,miRNA,MIR5007,3,,,,,,,,,HGNC:43468,,,,,
chr13,ENSEMBL,transcript,55174454,55174548,.,+,.,ENSG00000264387.1,miRNA,MIR5007,3,GENCODE_Primary,ENST00000583098.1,miRNA,MIR5007-201,,,NA,,HGNC:43468,,,,,
chr13,ENSEMBL,exon,55174454,55174548,.,+,.,ENSG00000264387.1,miRNA,MIR5007,3,GENCODE_Primary,ENST00000583098.1,miRNA,MIR5007-201,1,ENSE00002684640.1,NA,,HGNC:43468,,,,,
chr13,ENSEMBL,gene,61199798,61199880,.,-,.,ENSG00000266663.1,miRNA,MIR3169,3,,,,,,,,,HGNC:38380,,,,,
chr13,ENSEMBL,transcript,61199798,61199880,.,-,.,ENSG00000266663.1,miRNA,MIR3169,3,GENCODE_Primary,ENST00000578032.1,miRNA,MIR3169-201,,,NA,,HGNC:38380,,,,,
chr13,ENSEMBL,exon,61199798,61199880,.,-,.,ENSG00000266663.1,miRNA,MIR3169,3,GENCODE_Primary,ENST00000578032.1,miRNA,MIR3169-201,1,ENSE00002698534.1,NA,,HGNC:38380,,,,,
chr13,ENSEMBL,gene,65966330,65966429,.,-,.,ENSG00000263581.1,miRNA,MIR548X2,3,,,,,,,,,HGNC:41734,,,,,
chr13,ENSEMBL,transcript,65966330,65966429,.,-,.,ENSG00000263581.1,miRNA,MIR548X2,3,GENCODE_Primary,ENST00000579776.1,miRNA,MIR548X2-201,,,NA,,HGNC:41734,,,,,
chr13,ENSEMBL,exon,65966330,65966429,.,-,.,ENSG00000263581.1,miRNA,MIR548X2,3,GENCODE_Primary,ENST00000579776.1,miRNA,MIR548X2-201,1,ENSE00002720302.1,NA,,HGNC:41734,,,,,
chr13,ENSEMBL,gene,66218250,66218324,.,+,.,ENSG00000263561.1,miRNA,MIR4704,3,,,,,,,,,HGNC:41602,,,,,
chr13,ENSEMBL,transcript,66218250,66218324,.,+,.,ENSG00000263561.1,miRNA,MIR4704,3,GENCODE_Primary,ENST00000581678.1,miRNA,MIR4704-201,,,NA,,HGNC:41602,,,,,
chr13,ENSEMBL,exon,66218250,66218324,.,+,.,ENSG00000263561.1,miRNA,MIR4704,3,GENCODE_Primary,ENST00000581678.1,miRNA,MIR4704-201,1,ENSE00002694030.1,NA,,HGNC:41602,,,,,
chr13,ENSEMBL,gene,77698012,77698116,.,-,.,ENSG00000266325.1,miRNA,MIR3665,3,,,,,,,,,HGNC:38939,,,,,
chr13,ENSEMBL,transcript,77698012,77698116,.,-,.,ENSG00000266325.1,miRNA,MIR3665,3,GENCODE_Primary,ENST00000578708.1,miRNA,MIR3665-201,,,NA,,HGNC:38939,,,,,
chr13,ENSEMBL,exon,77698012,77698116,.,-,.,ENSG00000266325.1,miRNA,MIR3665,3,GENCODE_Primary,ENST00000578708.1,miRNA,MIR3665-201,1,ENSE00002684361.1,NA,,HGNC:38939,,,,,
chr13,ENSEMBL,gene,87618665,87618740,.,-,.,ENSG00000266052.1,miRNA,MIR4500,3,,,,,,,,,HGNC:41853,,,,,
chr13,ENSEMBL,transcript,87618665,87618740,.,-,.,ENSG00000266052.1,miRNA,MIR4500,3,GENCODE_Primary,ENST00000579472.1,miRNA,MIR4500-201,,,NA,,HGNC:41853,,,,,
chr13,ENSEMBL,exon,87618665,87618740,.,-,.,ENSG00000266052.1,miRNA,MIR4500,3,GENCODE_Primary,ENST00000579472.1,miRNA,MIR4500-201,1,ENSE00002712928.1,NA,,HGNC:41853,,,,,
chr13,ENSEMBL,gene,90231182,90231277,.,+,.,ENSG00000283783.1,miRNA,MIR622,3,,,,,,,,,HGNC:32878,,,,,
chr13,ENSEMBL,transcript,90231182,90231277,.,+,.,ENSG00000283783.1,miRNA,MIR622,3,GENCODE_Primary,ENST00000638396.1,miRNA,MIR622-201,,,NA,,HGNC:32878,,,,,
chr13,ENSEMBL,exon,90231182,90231277,.,+,.,ENSG00000283783.1,miRNA,MIR622,3,GENCODE_Primary,ENST00000638396.1,miRNA,MIR622-201,1,ENSE00003803888.1,NA,,HGNC:32878,,,,,
chr13,ENSEMBL,gene,91350605,91350688,.,+,.,ENSG00000284536.1,miRNA,MIR17,3,,,,,,,,,HGNC:31547,,,,,
chr13,ENSEMBL,transcript,91350605,91350688,.,+,.,ENSG00000284536.1,miRNA,MIR17,3,GENCODE_Primary,ENST00000385012.1,miRNA,MIR17-201,,,NA,,HGNC:31547,,,,,
chr13,ENSEMBL,exon,91350605,91350688,.,+,.,ENSG00000284536.1,miRNA,MIR17,3,GENCODE_Primary,ENST00000385012.1,miRNA,MIR17-201,1,ENSE00001500019.1,NA,,HGNC:31547,,,,,
chr13,ENSEMBL,gene,91350751,91350821,.,+,.,ENSG00000283815.1,miRNA,MIR18A,3,,,,,,,,,HGNC:31548,,,,,
chr13,ENSEMBL,transcript,91350751,91350821,.,+,.,ENSG00000283815.1,miRNA,MIR18A,3,GENCODE_Primary,ENST00000362310.3,miRNA,MIR18A-201,,,NA,,HGNC:31548,,,,,
chr13,ENSEMBL,exon,91350751,91350821,.,+,.,ENSG00000283815.1,miRNA,MIR18A,3,GENCODE_Primary,ENST00000362310.3,miRNA,MIR18A-201,1,ENSE00001437073.3,NA,,HGNC:31548,,,,,
chr13,ENSEMBL,gene,91350891,91350972,.,+,.,ENSG00000284204.1,miRNA,MIR19A,3,,,,,,,,,HGNC:31574,,,,,
chr13,ENSEMBL,transcript,91350891,91350972,.,+,.,ENSG00000284204.1,miRNA,MIR19A,3,GENCODE_Primary,ENST00000384878.1,miRNA,MIR19A-201,,,NA,,HGNC:31574,,,,,
chr13,ENSEMBL,exon,91350891,91350972,.,+,.,ENSG00000284204.1,miRNA,MIR19A,3,GENCODE_Primary,ENST00000384878.1,miRNA,MIR19A-201,1,ENSE00001499885.1,NA,,HGNC:31574,,,,,
chr13,ENSEMBL,gene,91351065,91351135,.,+,.,ENSG00000283762.1,miRNA,MIR20A,3,,,,,,,,,HGNC:31577,,,,,
chr13,ENSEMBL,transcript,91351065,91351135,.,+,.,ENSG00000283762.1,miRNA,MIR20A,3,GENCODE_Primary,ENST00000362279.1,miRNA,MIR20A-201,,,NA,,HGNC:31577,,,,,
chr13,ENSEMBL,exon,91351065,91351135,.,+,.,ENSG00000283762.1,miRNA,MIR20A,3,GENCODE_Primary,ENST00000362279.1,miRNA,MIR20A-201,1,ENSE00001437042.1,NA,,HGNC:31577,,,,,
chr13,ENSEMBL,gene,91351192,91351278,.,+,.,ENSG00000284375.1,miRNA,MIR19B1,3,,,,,,,,,HGNC:31575,,,,,
chr13,ENSEMBL,transcript,91351192,91351278,.,+,.,ENSG00000284375.1,miRNA,MIR19B1,3,GENCODE_Primary,ENST00000384829.1,miRNA,MIR19B1-201,,,NA,,HGNC:31575,,,,,
chr13,ENSEMBL,exon,91351192,91351278,.,+,.,ENSG00000284375.1,miRNA,MIR19B1,3,GENCODE_Primary,ENST00000384829.1,miRNA,MIR19B1-201,1,ENSE00001499836.1,NA,,HGNC:31575,,,,,
chr13,ENSEMBL,gene,91351314,91351391,.,+,.,ENSG00000283705.1,miRNA,MIR92A1,3,,,,,,,,,HGNC:31643,,,,,
chr13,ENSEMBL,transcript,91351314,91351391,.,+,.,ENSG00000283705.1,miRNA,MIR92A1,3,GENCODE_Primary,ENST00000385233.3,miRNA,MIR92A1-201,,,NA,,HGNC:31643,,,,,
chr13,ENSEMBL,exon,91351314,91351391,.,+,.,ENSG00000283705.1,miRNA,MIR92A1,3,GENCODE_Primary,ENST00000385233.3,miRNA,MIR92A1-201,1,ENSE00002710490.2,NA,,HGNC:31643,,,,,
chr13,ENSEMBL,gene,92490163,92490220,.,+,.,ENSG00000263741.1,miRNA,MIR548AS,3,,,,,,,,,HGNC:43550,,,,,
chr13,ENSEMBL,transcript,92490163,92490220,.,+,.,ENSG00000263741.1,miRNA,MIR548AS,3,GENCODE_Primary,ENST00000579177.1,miRNA,MIR548AS-201,,,NA,,HGNC:43550,,,,,
chr13,ENSEMBL,exon,92490163,92490220,.,+,.,ENSG00000263741.1,miRNA,MIR548AS,3,GENCODE_Primary,ENST00000579177.1,miRNA,MIR548AS-201,1,ENSE00002687338.1,NA,,HGNC:43550,,,,,
chr13,ENSEMBL,gene,96427229,96427292,.,+,.,ENSG00000283487.1,miRNA,MIR4501,3,,,,,,,,,HGNC:41650,,,,,
chr13,ENSEMBL,transcript,96427229,96427292,.,+,.,ENSG00000283487.1,miRNA,MIR4501,3,GENCODE_Primary,ENST00000635771.1,miRNA,MIR4501-201,,,NA,,HGNC:41650,,,,,
chr13,ENSEMBL,exon,96427229,96427292,.,+,.,ENSG00000283487.1,miRNA,MIR4501,3,GENCODE_Primary,ENST00000635771.1,miRNA,MIR4501-201,1,ENSE00003799314.1,NA,,HGNC:41650,,,,,
chr13,ENSEMBL,gene,98208524,98208600,.,+,.,ENSG00000263399.1,miRNA,MIR3170,3,,,,,,,,,HGNC:38282,,,,,
chr13,ENSEMBL,transcript,98208524,98208600,.,+,.,ENSG00000263399.1,miRNA,MIR3170,3,GENCODE_Primary,ENST00000582699.1,miRNA,MIR3170-201,,,NA,,HGNC:38282,,,,,
chr13,ENSEMBL,exon,98208524,98208600,.,+,.,ENSG00000263399.1,miRNA,MIR3170,3,GENCODE_Primary,ENST00000582699.1,miRNA,MIR3170-201,1,ENSE00002688620.1,NA,,HGNC:38282,,,,,
chr13,ENSEMBL,gene,99356131,99356228,.,+,.,ENSG00000207719.1,miRNA,MIR623,3,,,,,,,,,HGNC:32879,,,,,
chr13,ENSEMBL,transcript,99356131,99356228,.,+,.,ENSG00000207719.1,miRNA,MIR623,3,GENCODE_Primary,ENST00000384986.1,miRNA,MIR623-201,,,NA,,HGNC:32879,,,,,
chr13,ENSEMBL,exon,99356131,99356228,.,+,.,ENSG00000207719.1,miRNA,MIR623,3,GENCODE_Primary,ENST00000384986.1,miRNA,MIR623-201,1,ENSE00001499993.1,NA,,HGNC:32879,,,,,
chr13,ENSEMBL,gene,99643059,99643149,.,+,.,ENSG00000263615.1,miRNA,MIR4306,3,,,,,,,,,HGNC:38350,,,,,
